date,store_id,product_id,sales,is_holiday
2021-10-06,5,5,35,0
2021-10-06,5,6,108,0
2021-10-06,5,7,124,0
2021-10-06,5,8,99,0
2021-10-06,5,9,110,0
2021-10-06,5,10,141,0
2021-10-07,1,1,57,0
2021-10-07,1,2,16,0
2021-10-07,1,3,70,0
2021-10-07,1,4,62,0
2021-10-07,1,5,20,0
2021-10-07,1,6,70,0
2021-10-07,1,7,82,0
2021-10-07,1,8,71,0
2021-10-07,1,9,77,0
2021-10-07,1,10,90,0
2021-10-07,2,1,36,0
2021-10-07,2,2,16,0
2021-10-07,2,3,55,0
2021-10-07,2,4,43,0
2021-10-07,2,5,18,0
2021-10-07,2,6,58,0
2021-10-07,2,7,70,0
2021-10-07,2,8,54,0
2021-10-07,2,9,57,0
2021-10-07,2,10,59,0
2021-10-07,3,1,76,0
2021-10-07,3,2,30,0
2021-10-07,3,3,83,0
2021-10-07,3,4,75,0
2021-10-07,3,5,39,0
2021-10-07,3,6,107,0
2021-10-07,3,7,108,0
2021-10-07,3,8,108,0
2021-10-07,3,9,101,0
2021-10-07,3,10,142,0
2021-10-07,4,1,30,0
2021-10-07,4,2,13,0
2021-10-07,4,3,39,0
2021-10-07,4,4,41,0
2021-10-07,4,5,18,0
2021-10-07,4,6,53,0
2021-10-07,4,7,0,0
2021-10-07,4,8,51,0
2021-10-07,4,9,52,0
2021-10-07,4,10,58,0
2021-10-07,5,1,80,0
2021-10-07,5,2,29,0
2021-10-07,5,3,106,0
2021-10-07,5,4,87,0
2021-10-07,5,5,34,0
2021-10-07,5,6,93,0
2021-10-07,5,7,110,0
2021-10-07,5,8,99,0
2021-10-07,5,9,88,0
2021-10-07,5,10,131,0
2021-10-08,1,1,55,0
2021-10-08,1,2,24,0
2021-10-08,1,3,70,0
2021-10-08,1,4,62,0
2021-10-08,1,5,22,0
2021-10-08,1,6,78,0
2021-10-08,1,7,77,0
2021-10-08,1,8,69,0
2021-10-08,1,9,69,0
2021-10-08,1,10,77,0
2021-10-08,2,1,32,0
2021-10-08,2,2,15,0
2021-10-08,2,3,49,0
2021-10-08,2,4,46,0
2021-10-08,2,5,18,0
2021-10-08,2,6,58,0
2021-10-08,2,7,62,0
2021-10-08,2,8,52,0
2021-10-08,2,9,51,0
2021-10-08,2,10,66,0
2021-10-08,3,1,0,0
2021-10-08,3,2,23,0
2021-10-08,3,3,83,0
2021-10-08,3,4,68,0
2021-10-08,3,5,33,0
2021-10-08,3,6,102,0
2021-10-08,3,7,122,0
2021-10-08,3,8,89,0
2021-10-08,3,9,101,0
2021-10-08,3,10,111,0
2021-10-08,4,1,35,0
2021-10-08,4,2,11,0
2021-10-08,4,3,36,0
2021-10-08,4,4,30,0
2021-10-08,4,5,15,0
2021-10-08,4,6,49,0
2021-10-08,4,7,50,0
2021-10-08,4,8,49,0
2021-10-08,4,9,43,0
2021-10-08,4,10,59,0
2021-10-08,5,1,86,0
2021-10-08,5,2,26,0
2021-10-08,5,3,86,0
2021-10-08,5,4,90,0
2021-10-08,5,5,35,0
2021-10-08,5,6,140,0
2021-10-08,5,7,0,0
2021-10-08,5,8,108,0
2021-10-08,5,9,113,0
2021-10-08,5,10,124,0
2021-10-09,1,1,79,0
2021-10-09,1,2,24,0
2021-10-09,1,3,97,0
2021-10-09,1,4,76,0
2021-10-09,1,5,30,0
2021-10-09,1,6,98,0
2021-10-09,1,7,117,0
2021-10-09,1,8,96,0
2021-10-09,1,9,90,0
2021-10-09,1,10,91,0
2021-10-09,2,1,52,0
2021-10-09,2,2,19,0
2021-10-09,2,3,63,0
2021-10-09,2,4,52,0
2021-10-09,2,5,26,0
2021-10-09,2,6,71,0
2021-10-09,2,7,81,0
2021-10-09,2,8,71,0
2021-10-09,2,9,83,0
2021-10-09,2,10,77,0
2021-10-09,3,1,103,0
2021-10-09,3,2,38,0
2021-10-09,3,3,116,0
2021-10-09,3,4,93,0
2021-10-09,3,5,48,0
2021-10-09,3,6,137,0
2021-10-09,3,7,161,0
2021-10-09,3,8,106,0
2021-10-09,3,9,115,0
2021-10-09,3,10,126,0
2021-10-09,4,1,49,0
2021-10-09,4,2,19,0
2021-10-09,4,3,53,0
2021-10-09,4,4,54,0
2021-10-09,4,5,24,0
2021-10-09,4,6,69,0
2021-10-09,4,7,70,0
2021-10-09,4,8,68,0
2021-10-09,4,9,59,0
2021-10-09,4,10,67,0
2021-10-09,5,1,87,0
2021-10-09,5,2,33,0
2021-10-09,5,3,131,0
2021-10-09,5,4,89,0
2021-10-09,5,5,59,0
2021-10-09,5,6,152,0
2021-10-09,5,7,175,0
2021-10-09,5,8,124,0
2021-10-09,5,9,141,0
2021-10-09,5,10,140,0
2021-10-10,1,1,70,0
2021-10-10,1,2,27,0
2021-10-10,1,3,91,0
2021-10-10,1,4,78,0
2021-10-10,1,5,31,0
2021-10-10,1,6,109,0
2021-10-10,1,7,95,0
2021-10-10,1,8,114,0
2021-10-10,1,9,91,0
2021-10-10,1,10,103,0
2021-10-10,2,1,49,0
2021-10-10,2,2,23,0
2021-10-10,2,3,60,0
2021-10-10,2,4,62,0
2021-10-10,2,5,25,0
2021-10-10,2,6,83,0
2021-10-10,2,7,95,0
2021-10-10,2,8,74,0
2021-10-10,2,9,66,0
2021-10-10,2,10,85,0
2021-10-10,3,1,87,0
2021-10-10,3,2,40,0
2021-10-10,3,3,130,0
2021-10-10,3,4,87,0
2021-10-10,3,5,44,0
2021-10-10,3,6,152,0
2021-10-10,3,7,141,0
2021-10-10,3,8,116,0
2021-10-10,3,9,120,0
2021-10-10,3,10,144,0
2021-10-10,4,1,43,0
2021-10-10,4,2,17,0
2021-10-10,4,3,64,0
2021-10-10,4,4,54,0
2021-10-10,4,5,20,0
2021-10-10,4,6,60,0
2021-10-10,4,7,70,0
2021-10-10,4,8,55,0
2021-10-10,4,9,55,0
2021-10-10,4,10,72,0
2021-10-10,5,1,74,0
2021-10-10,5,2,41,0
2021-10-10,5,3,151,0
2021-10-10,5,4,105,0
2021-10-10,5,5,45,0
2021-10-10,5,6,131,0
2021-10-10,5,7,167,0
2021-10-10,5,8,132,0
2021-10-10,5,9,124,0
2021-10-10,5,10,167,0
2021-10-11,1,1,54,0
2021-10-11,1,2,22,0
2021-10-11,1,3,57,0
2021-10-11,1,4,67,0
2021-10-11,1,5,26,0
2021-10-11,1,6,88,0
2021-10-11,1,7,0,0
2021-10-11,1,8,65,0
2021-10-11,1,9,66,0
2021-10-11,1,10,70,0
2021-10-11,2,1,41,0
2021-10-11,2,2,13,0
2021-10-11,2,3,0,0
2021-10-11,2,4,44,0
2021-10-11,2,5,18,0
2021-10-11,2,6,51,0
2021-10-11,2,7,64,0
2021-10-11,2,8,50,0
2021-10-11,2,9,54,0
2021-10-11,2,10,64,0
2021-10-11,3,1,58,0
2021-10-11,3,2,26,0
2021-10-11,3,3,102,0
2021-10-11,3,4,83,0
2021-10-11,3,5,35,0
2021-10-11,3,6,100,0
2021-10-11,3,7,124,0
2021-10-11,3,8,84,0
2021-10-11,3,9,91,0
2021-10-11,3,10,110,0
2021-10-11,4,1,28,0
2021-10-11,4,2,11,0
2021-10-11,4,3,0,0
2021-10-11,4,4,38,0
2021-10-11,4,5,18,0
2021-10-11,4,6,57,0
2021-10-11,4,7,59,0
2021-10-11,4,8,42,0
2021-10-11,4,9,49,0
2021-10-11,4,10,49,0
2021-10-11,5,1,84,0
2021-10-11,5,2,25,0
2021-10-11,5,3,101,0
2021-10-11,5,4,78,0
2021-10-11,5,5,39,0
2021-10-11,5,6,101,0
2021-10-11,5,7,120,0
2021-10-11,5,8,96,0
2021-10-11,5,9,75,0
2021-10-11,5,10,113,0
2021-10-12,1,1,54,0
2021-10-12,1,2,18,0
2021-10-12,1,3,63,0
2021-10-12,1,4,59,0
2021-10-12,1,5,28,0
2021-10-12,1,6,69,0
2021-10-12,1,7,74,0
2021-10-12,1,8,87,0
2021-10-12,1,9,74,0
2021-10-12,1,10,83,0
2021-10-12,2,1,42,0
2021-10-12,2,2,18,0
2021-10-12,2,3,58,0
2021-10-12,2,4,39,0
2021-10-12,2,5,16,0
2021-10-12,2,6,50,0
2021-10-12,2,7,65,0
2021-10-12,2,8,49,0
2021-10-12,2,9,47,0
2021-10-12,2,10,59,0
2021-10-12,3,1,79,0
2021-10-12,3,2,26,0
2021-10-12,3,3,93,0
2021-10-12,3,4,81,0
2021-10-12,3,5,34,0
2021-10-12,3,6,105,0
2021-10-12,3,7,116,0
2021-10-12,3,8,90,0
2021-10-12,3,9,87,0
2021-10-12,3,10,105,0
2021-10-12,4,1,32,0
2021-10-12,4,2,13,0
2021-10-12,4,3,48,0
2021-10-12,4,4,38,0
2021-10-12,4,5,12,0
2021-10-12,4,6,56,0
2021-10-12,4,7,60,0
2021-10-12,4,8,42,0
2021-10-12,4,9,0,0
2021-10-12,4,10,60,0
2021-10-12,5,1,87,0
2021-10-12,5,2,26,0
2021-10-12,5,3,109,0
2021-10-12,5,4,101,0
2021-10-12,5,5,37,0
2021-10-12,5,6,104,0
2021-10-12,5,7,134,0
2021-10-12,5,8,118,0
2021-10-12,5,9,111,0
2021-10-12,5,10,122,0
2021-10-13,1,1,45,0
2021-10-13,1,2,22,0
2021-10-13,1,3,70,0
2021-10-13,1,4,59,0
2021-10-13,1,5,27,0
2021-10-13,1,6,92,0
2021-10-13,1,7,71,0
2021-10-13,1,8,76,0
2021-10-13,1,9,67,0
2021-10-13,1,10,89,0
2021-10-13,2,1,36,0
2021-10-13,2,2,17,0
2021-10-13,2,3,54,0
2021-10-13,2,4,44,0
2021-10-13,2,5,19,0
2021-10-13,2,6,56,0
2021-10-13,2,7,58,0
2021-10-13,2,8,47,0
2021-10-13,2,9,59,0
2021-10-13,2,10,69,0
2021-10-13,3,1,58,0
2021-10-13,3,2,29,0
2021-10-13,3,3,94,0
2021-10-13,3,4,68,0
2021-10-13,3,5,34,0
2021-10-13,3,6,108,0
2021-10-13,3,7,113,0
2021-10-13,3,8,90,0
2021-10-13,3,9,84,0
2021-10-13,3,10,104,0
2021-10-13,4,1,38,0
2021-10-13,4,2,11,0
2021-10-13,4,3,44,0
2021-10-13,4,4,41,0
2021-10-13,4,5,16,0
2021-10-13,4,6,55,0
2021-10-13,4,7,54,0
2021-10-13,4,8,45,0
2021-10-13,4,9,43,0
2021-10-13,4,10,57,0
2021-10-13,5,1,87,0
2021-10-13,5,2,28,0
2021-10-13,5,3,96,0
2021-10-13,5,4,92,0
2021-10-13,5,5,32,0
2021-10-13,5,6,143,0
2021-10-13,5,7,128,0
2021-10-13,5,8,105,0
2021-10-13,5,9,109,0
2021-10-13,5,10,119,0
2021-10-14,1,1,48,0
2021-10-14,1,2,16,0
2021-10-14,1,3,70,0
2021-10-14,1,4,57,0
2021-10-14,1,5,23,0
2021-10-14,1,6,74,0
2021-10-14,1,7,91,0
2021-10-14,1,8,62,0
2021-10-14,1,9,67,0
2021-10-14,1,10,78,0
2021-10-14,2,1,38,0
2021-10-14,2,2,16,0
2021-10-14,2,3,49,0
2021-10-14,2,4,42,0
2021-10-14,2,5,23,0
2021-10-14,2,6,55,0
2021-10-14,2,7,57,0
2021-10-14,2,8,48,0
2021-10-14,2,9,52,0
2021-10-14,2,10,69,0
2021-10-14,3,1,69,0
2021-10-14,3,2,27,0
2021-10-14,3,3,96,0
2021-10-14,3,4,82,0
2021-10-14,3,5,36,0
2021-10-14,3,6,116,0
2021-10-14,3,7,112,0
2021-10-14,3,8,98,0
2021-10-14,3,9,107,0
2021-10-14,3,10,108,0
2021-10-14,4,1,34,0
2021-10-14,4,2,14,0
2021-10-14,4,3,43,0
2021-10-14,4,4,38,0
2021-10-14,4,5,18,0
2021-10-14,4,6,54,0
2021-10-14,4,7,46,0
2021-10-14,4,8,51,0
2021-10-14,4,9,58,0
2021-10-14,4,10,40,0
2021-10-14,5,1,71,0
2021-10-14,5,2,30,0
2021-10-14,5,3,104,0
2021-10-14,5,4,66,0
2021-10-14,5,5,33,0
2021-10-14,5,6,112,0
2021-10-14,5,7,117,0
2021-10-14,5,8,108,0
2021-10-14,5,9,93,0
2021-10-14,5,10,125,0
2021-10-15,1,1,49,0
2021-10-15,1,2,19,0
2021-10-15,1,3,70,0
2021-10-15,1,4,54,0
2021-10-15,1,5,24,0
2021-10-15,1,6,77,0
2021-10-15,1,7,74,0
2021-10-15,1,8,67,0
2021-10-15,1,9,67,0
2021-10-15,1,10,74,0
2021-10-15,2,1,42,0
2021-10-15,2,2,13,0
2021-10-15,2,3,52,0
2021-10-15,2,4,48,0
2021-10-15,2,5,18,0
2021-10-15,2,6,60,0
2021-10-15,2,7,64,0
2021-10-15,2,8,46,0
2021-10-15,2,9,57,0
2021-10-15,2,10,65,0
2021-10-15,3,1,78,0
2021-10-15,3,2,33,0
2021-10-15,3,3,93,0
2021-10-15,3,4,88,0
2021-10-15,3,5,27,0
2021-10-15,3,6,99,0
2021-10-15,3,7,123,0
2021-10-15,3,8,80,0
2021-10-15,3,9,97,0
2021-10-15,3,10,105,0
2021-10-15,4,1,33,0
2021-10-15,4,2,14,0
2021-10-15,4,3,38,0
2021-10-15,4,4,35,0
2021-10-15,4,5,18,0
2021-10-15,4,6,52,0
2021-10-15,4,7,59,0
2021-10-15,4,8,56,0
2021-10-15,4,9,41,0
2021-10-15,4,10,55,0
2021-10-15,5,1,79,0
2021-10-15,5,2,29,0
2021-10-15,5,3,84,0
2021-10-15,5,4,83,0
2021-10-15,5,5,37,0
2021-10-15,5,6,139,0
2021-10-15,5,7,114,0
2021-10-15,5,8,97,0
2021-10-15,5,9,103,0
2021-10-15,5,10,120,0
2021-10-16,1,1,67,0
2021-10-16,1,2,24,0
2021-10-16,1,3,90,0
2021-10-16,1,4,76,0
2021-10-16,1,5,32,0
2021-10-16,1,6,110,0
2021-10-16,1,7,99,0
2021-10-16,1,8,93,0
2021-10-16,1,9,83,0
2021-10-16,1,10,98,0
2021-10-16,2,1,47,0
2021-10-16,2,2,18,0
2021-10-16,2,3,60,0
2021-10-16,2,4,59,0
2021-10-16,2,5,25,0
2021-10-16,2,6,66,0
2021-10-16,2,7,64,0
2021-10-16,2,8,70,0
2021-10-16,2,9,66,0
2021-10-16,2,10,81,0
2021-10-16,3,1,68,0
2021-10-16,3,2,33,0
2021-10-16,3,3,136,0
2021-10-16,3,4,104,0
2021-10-16,3,5,46,0
2021-10-16,3,6,142,0
2021-10-16,3,7,140,0
2021-10-16,3,8,119,0
2021-10-16,3,9,102,0
2021-10-16,3,10,123,0
2021-10-16,4,1,33,0
2021-10-16,4,2,18,0
2021-10-16,4,3,57,0
2021-10-16,4,4,46,0
2021-10-16,4,5,21,0
2021-10-16,4,6,74,0
2021-10-16,4,7,65,0
2021-10-16,4,8,56,0
2021-10-16,4,9,52,0
2021-10-16,4,10,59,0
2021-10-16,5,1,84,0
2021-10-16,5,2,39,0
2021-10-16,5,3,134,0
2021-10-16,5,4,130,0
2021-10-16,5,5,44,0
2021-10-16,5,6,119,0
2021-10-16,5,7,127,0
2021-10-16,5,8,128,0
2021-10-16,5,9,0,0
2021-10-16,5,10,150,0
2021-10-17,1,1,66,0
2021-10-17,1,2,25,0
2021-10-17,1,3,78,0
2021-10-17,1,4,80,0
2021-10-17,1,5,35,0
2021-10-17,1,6,93,0
2021-10-17,1,7,106,0
2021-10-17,1,8,86,0
2021-10-17,1,9,93,0
2021-10-17,1,10,82,0
2021-10-17,2,1,50,0
2021-10-17,2,2,19,0
2021-10-17,2,3,71,0
2021-10-17,2,4,63,0
2021-10-17,2,5,22,0
2021-10-17,2,6,81,0
2021-10-17,2,7,78,0
2021-10-17,2,8,64,0
2021-10-17,2,9,71,0
2021-10-17,2,10,92,0
2021-10-17,3,1,89,0
2021-10-17,3,2,35,0
2021-10-17,3,3,119,0
2021-10-17,3,4,112,0
2021-10-17,3,5,41,0
2021-10-17,3,6,121,0
2021-10-17,3,7,138,0
2021-10-17,3,8,135,0
2021-10-17,3,9,132,0
2021-10-17,3,10,160,0
2021-10-17,4,1,49,0
2021-10-17,4,2,0,0
2021-10-17,4,3,57,0
2021-10-17,4,4,45,0
2021-10-17,4,5,21,0
2021-10-17,4,6,66,0
2021-10-17,4,7,61,0
2021-10-17,4,8,73,0
2021-10-17,4,9,62,0
2021-10-17,4,10,68,0
2021-10-17,5,1,105,0
2021-10-17,5,2,42,0
2021-10-17,5,3,102,0
2021-10-17,5,4,117,0
2021-10-17,5,5,41,0
2021-10-17,5,6,163,0
2021-10-17,5,7,133,0
2021-10-17,5,8,123,0
2021-10-17,5,9,133,0
2021-10-17,5,10,137,0
2021-10-18,1,1,50,0
2021-10-18,1,2,22,0
2021-10-18,1,3,54,0
2021-10-18,1,4,56,0
2021-10-18,1,5,25,0
2021-10-18,1,6,81,0
2021-10-18,1,7,83,0
2021-10-18,1,8,75,0
2021-10-18,1,9,74,0
2021-10-18,1,10,80,0
2021-10-18,2,1,34,0
2021-10-18,2,2,13,0
2021-10-18,2,3,52,0
2021-10-18,2,4,47,0
2021-10-18,2,5,20,0
2021-10-18,2,6,51,0
2021-10-18,2,7,67,0
2021-10-18,2,8,57,0
2021-10-18,2,9,51,0
2021-10-18,2,10,70,0
2021-10-18,3,1,73,0
2021-10-18,3,2,32,0
2021-10-18,3,3,100,0
2021-10-18,3,4,77,0
2021-10-18,3,5,32,0
2021-10-18,3,6,119,0
2021-10-18,3,7,110,0
2021-10-18,3,8,101,0
2021-10-18,3,9,97,0
2021-10-18,3,10,123,0
2021-10-18,4,1,36,0
2021-10-18,4,2,12,0
2021-10-18,4,3,50,0
2021-10-18,4,4,46,0
2021-10-18,4,5,19,0
2021-10-18,4,6,51,0
2021-10-18,4,7,52,0
2021-10-18,4,8,54,0
2021-10-18,4,9,53,0
2021-10-18,4,10,56,0
2021-10-18,5,1,78,0
2021-10-18,5,2,30,0
2021-10-18,5,3,85,0
2021-10-18,5,4,88,0
2021-10-18,5,5,39,0
2021-10-18,5,6,72,0
2021-10-18,5,7,121,0
2021-10-18,5,8,78,0
2021-10-18,5,9,110,0
2021-10-18,5,10,128,0
2021-10-19,1,1,47,0
2021-10-19,1,2,18,0
2021-10-19,1,3,61,0
2021-10-19,1,4,60,0
2021-10-19,1,5,25,0
2021-10-19,1,6,75,0
2021-10-19,1,7,79,0
2021-10-19,1,8,70,0
2021-10-19,1,9,71,0
2021-10-19,1,10,77,0
2021-10-19,2,1,36,0
2021-10-19,2,2,16,0
2021-10-19,2,3,57,0
2021-10-19,2,4,47,0
2021-10-19,2,5,23,0
2021-10-19,2,6,52,0
2021-10-19,2,7,62,0
2021-10-19,2,8,58,0
2021-10-19,2,9,52,0
2021-10-19,2,10,70,0
2021-10-19,3,1,73,0
2021-10-19,3,2,29,0
2021-10-19,3,3,98,0
2021-10-19,3,4,83,0
2021-10-19,3,5,27,0
2021-10-19,3,6,0,0
2021-10-19,3,7,128,0
2021-10-19,3,8,95,0
2021-10-19,3,9,105,0
2021-10-19,3,10,114,0
2021-10-19,4,1,33,0
2021-10-19,4,2,13,0
2021-10-19,4,3,44,0
2021-10-19,4,4,43,0
2021-10-19,4,5,16,0
2021-10-19,4,6,47,0
2021-10-19,4,7,45,0
2021-10-19,4,8,52,0
2021-10-19,4,9,55,0
2021-10-19,4,10,54,0
2021-10-19,5,1,79,0
2021-10-19,5,2,28,0
2021-10-19,5,3,100,0
2021-10-19,5,4,77,0
2021-10-19,5,5,37,0
2021-10-19,5,6,142,0
2021-10-19,5,7,98,0
2021-10-19,5,8,98,0
2021-10-19,5,9,108,0
2021-10-19,5,10,135,0
2021-10-20,1,1,58,0
2021-10-20,1,2,21,0
2021-10-20,1,3,67,0
2021-10-20,1,4,55,0
2021-10-20,1,5,26,0
2021-10-20,1,6,85,0
2021-10-20,1,7,87,0
2021-10-20,1,8,60,0
2021-10-20,1,9,63,0
2021-10-20,1,10,80,0
2021-10-20,2,1,35,0
2021-10-20,2,2,16,0
2021-10-20,2,3,43,0
2021-10-20,2,4,40,0
2021-10-20,2,5,21,0
2021-10-20,2,6,64,0
2021-10-20,2,7,52,0
2021-10-20,2,8,59,0
2021-10-20,2,9,50,0
2021-10-20,2,10,72,0
2021-10-20,3,1,76,0
2021-10-20,3,2,27,0
2021-10-20,3,3,97,0
2021-10-20,3,4,80,0
2021-10-20,3,5,38,0
2021-10-20,3,6,91,0
2021-10-20,3,7,114,0
2021-10-20,3,8,86,0
2021-10-20,3,9,107,0
2021-10-20,3,10,118,0
2021-10-20,4,1,28,0
2021-10-20,4,2,13,0
2021-10-20,4,3,47,0
2021-10-20,4,4,31,0
2021-10-20,4,5,15,0
2021-10-20,4,6,54,0
2021-10-20,4,7,46,0
2021-10-20,4,8,42,0
2021-10-20,4,9,44,0
2021-10-20,4,10,51,0
2021-10-20,5,1,75,0
2021-10-20,5,2,34,0
2021-10-20,5,3,102,0
2021-10-20,5,4,85,0
2021-10-20,5,5,39,0
2021-10-20,5,6,108,0
2021-10-20,5,7,127,0
2021-10-20,5,8,101,0
2021-10-20,5,9,113,0
2021-10-20,5,10,107,0
2021-10-21,1,1,47,0
2021-10-21,1,2,21,0
2021-10-21,1,3,0,0
2021-10-21,1,4,59,0
2021-10-21,1,5,26,0
2021-10-21,1,6,69,0
2021-10-21,1,7,78,0
2021-10-21,1,8,63,0
2021-10-21,1,9,67,0
2021-10-21,1,10,82,0
2021-10-21,2,1,42,0
2021-10-21,2,2,18,0
2021-10-21,2,3,57,0
2021-10-21,2,4,46,0
2021-10-21,2,5,22,0
2021-10-21,2,6,55,0
2021-10-21,2,7,67,0
2021-10-21,2,8,46,0
2021-10-21,2,9,54,0
2021-10-21,2,10,62,0
2021-10-21,3,1,66,0
2021-10-21,3,2,27,0
2021-10-21,3,3,95,0
2021-10-21,3,4,73,0
2021-10-21,3,5,36,0
2021-10-21,3,6,86,0
2021-10-21,3,7,96,0
2021-10-21,3,8,91,0
2021-10-21,3,9,87,0
2021-10-21,3,10,105,0
2021-10-21,4,1,30,0
2021-10-21,4,2,14,0
2021-10-21,4,3,55,0
2021-10-21,4,4,38,0
2021-10-21,4,5,17,0
2021-10-21,4,6,51,0
2021-10-21,4,7,47,0
2021-10-21,4,8,51,0
2021-10-21,4,9,55,0
2021-10-21,4,10,55,0
2021-10-21,5,1,76,0
2021-10-21,5,2,32,0
2021-10-21,5,3,122,0
2021-10-21,5,4,98,0
2021-10-21,5,5,34,0
2021-10-21,5,6,122,0
2021-10-21,5,7,137,0
2021-10-21,5,8,92,0
2021-10-21,5,9,99,0
2021-10-21,5,10,132,0
2021-10-22,1,1,43,0
2021-10-22,1,2,19,0
2021-10-22,1,3,67,0
2021-10-22,1,4,57,0
2021-10-22,1,5,24,0
2021-10-22,1,6,71,0
2021-10-22,1,7,88,0
2021-10-22,1,8,84,0
2021-10-22,1,9,71,0
2021-10-22,1,10,91,0
2021-10-22,2,1,34,0
2021-10-22,2,2,17,0
2021-10-22,2,3,50,0
2021-10-22,2,4,42,0
2021-10-22,2,5,21,0
2021-10-22,2,6,62,0
2021-10-22,2,7,64,0
2021-10-22,2,8,50,0
2021-10-22,2,9,61,0
2021-10-22,2,10,59,0
2021-10-22,3,1,72,0
2021-10-22,3,2,0,0
2021-10-22,3,3,96,0
2021-10-22,3,4,73,0
2021-10-22,3,5,35,0
2021-10-22,3,6,101,0
2021-10-22,3,7,87,0
2021-10-22,3,8,98,0
2021-10-22,3,9,93,0
2021-10-22,3,10,112,0
2021-10-22,4,1,37,0
2021-10-22,4,2,14,0
2021-10-22,4,3,55,0
2021-10-22,4,4,46,0
2021-10-22,4,5,17,0
2021-10-22,4,6,50,0
2021-10-22,4,7,52,0
2021-10-22,4,8,44,0
2021-10-22,4,9,52,0
2021-10-22,4,10,40,0
2021-10-22,5,1,78,0
2021-10-22,5,2,29,0
2021-10-22,5,3,98,0
2021-10-22,5,4,83,0
2021-10-22,5,5,40,0
2021-10-22,5,6,111,0
2021-10-22,5,7,122,0
2021-10-22,5,8,102,0
2021-10-22,5,9,104,0
2021-10-22,5,10,109,0
2021-10-23,1,1,62,0
2021-10-23,1,2,34,0
2021-10-23,1,3,79,0
2021-10-23,1,4,81,0
2021-10-23,1,5,38,0
2021-10-23,1,6,97,0
2021-10-23,1,7,87,0
2021-10-23,1,8,92,0
2021-10-23,1,9,111,0
2021-10-23,1,10,108,0
2021-10-23,2,1,47,0
2021-10-23,2,2,19,0
2021-10-23,2,3,71,0
2021-10-23,2,4,62,0
2021-10-23,2,5,27,0
2021-10-23,2,6,69,0
2021-10-23,2,7,80,0
2021-10-23,2,8,60,0
2021-10-23,2,9,61,0
2021-10-23,2,10,81,0
2021-10-23,3,1,100,0
2021-10-23,3,2,35,0
2021-10-23,3,3,116,0
2021-10-23,3,4,95,0
2021-10-23,3,5,47,0
2021-10-23,3,6,126,0
2021-10-23,3,7,154,0
2021-10-23,3,8,115,0
2021-10-23,3,9,123,0
2021-10-23,3,10,153,0
2021-10-23,4,1,48,0
2021-10-23,4,2,16,0
2021-10-23,4,3,52,0
2021-10-23,4,4,56,0
2021-10-23,4,5,21,0
2021-10-23,4,6,67,0
2021-10-23,4,7,68,0
2021-10-23,4,8,54,0
2021-10-23,4,9,59,0
2021-10-23,4,10,74,0
2021-10-23,5,1,78,0
2021-10-23,5,2,35,0
2021-10-23,5,3,124,0
2021-10-23,5,4,117,0
2021-10-23,5,5,52,0
2021-10-23,5,6,135,0
2021-10-23,5,7,174,0
2021-10-23,5,8,176,0
2021-10-23,5,9,141,0
2021-10-23,5,10,160,0
2021-10-24,1,1,58,0
2021-10-24,1,2,24,0
2021-10-24,1,3,80,0
2021-10-24,1,4,68,0
2021-10-24,1,5,35,0
2021-10-24,1,6,101,0
2021-10-24,1,7,96,0
2021-10-24,1,8,94,0
2021-10-24,1,9,99,0
2021-10-24,1,10,115,0
2021-10-24,2,1,59,0
2021-10-24,2,2,21,0
2021-10-24,2,3,60,0
2021-10-24,2,4,64,0
2021-10-24,2,5,24,0
2021-10-24,2,6,80,0
2021-10-24,2,7,99,0
2021-10-24,2,8,83,0
2021-10-24,2,9,81,0
2021-10-24,2,10,78,0
2021-10-24,3,1,99,0
2021-10-24,3,2,37,0
2021-10-24,3,3,142,0
2021-10-24,3,4,101,0
2021-10-24,3,5,45,0
2021-10-24,3,6,131,0
2021-10-24,3,7,167,0
2021-10-24,3,8,128,0
2021-10-24,3,9,129,0
2021-10-24,3,10,145,0
2021-10-24,4,1,46,0
2021-10-24,4,2,21,0
2021-10-24,4,3,54,0
2021-10-24,4,4,53,0
2021-10-24,4,5,18,0
2021-10-24,4,6,72,0
2021-10-24,4,7,71,0
2021-10-24,4,8,60,0
2021-10-24,4,9,71,0
2021-10-24,4,10,87,0
2021-10-24,5,1,104,0
2021-10-24,5,2,41,0
2021-10-24,5,3,136,0
2021-10-24,5,4,98,0
2021-10-24,5,5,38,0
2021-10-24,5,6,172,0
2021-10-24,5,7,155,0
2021-10-24,5,8,137,0
2021-10-24,5,9,138,0
2021-10-24,5,10,172,0
2021-10-25,1,1,45,0
2021-10-25,1,2,18,0
2021-10-25,1,3,79,0
2021-10-25,1,4,59,0
2021-10-25,1,5,25,0
2021-10-25,1,6,77,0
2021-10-25,1,7,94,0
2021-10-25,1,8,67,0
2021-10-25,1,9,69,0
2021-10-25,1,10,92,0
2021-10-25,2,1,36,0
2021-10-25,2,2,15,0
2021-10-25,2,3,50,0
2021-10-25,2,4,41,0
2021-10-25,2,5,22,0
2021-10-25,2,6,52,0
2021-10-25,2,7,74,0
2021-10-25,2,8,59,0
2021-10-25,2,9,60,0
2021-10-25,2,10,0,0
2021-10-25,3,1,70,0
2021-10-25,3,2,27,0
2021-10-25,3,3,97,0
2021-10-25,3,4,82,0
2021-10-25,3,5,31,0
2021-10-25,3,6,106,0
